centile_SA_bankssts,centile_SA_caudalanteriorcingulate,centile_SA_caudalmiddlefrontal,centile_SA_cuneus,centile_SA_entorhinal,centile_SA_fusiform,centile_SA_inferiorparietal,centile_SA_inferiortemporal,centile_SA_isthmuscingulate,centile_SA_lateraloccipital,centile_SA_lateralorbitofrontal,centile_SA_lingual,centile_SA_medialorbitofrontal,centile_SA_middletemporal,centile_SA_parahippocampal,centile_SA_paracentral,centile_SA_parsopercularis,centile_SA_parsorbitalis,centile_SA_parstriangularis,centile_SA_pericalcarine,centile_SA_postcentral,centile_SA_posteriorcingulate,centile_SA_precentral,centile_SA_precuneus,centile_SA_rostralanteriorcingulate,centile_SA_rostralmiddlefrontal,centile_SA_superiorfrontal,centile_SA_superiorparietal,centile_SA_superiortemporal,centile_SA_supramarginal,centile_SA_frontalpole,centile_SA_temporalpole,centile_SA_transversetemporal,centile_SA_insula
1.0,0.2075143391598224,0.19576281676647275,0.10931576985858078,,0.03941408952382364,0.3137892749961442,0.10931576985858078,-0.007571530288548931,0.23655353782670033,0.21826428995802136,0.18544837648009452,-0.014535198024344553,0.5062831468098433,0.0626758210675718,0.08736846127135862,0.08736846127135862,-0.0838024016276297,-0.15976920210100268,0.21826428995802136,0.258539324170347,0.003102763419186723,0.303769888085906,0.18544837648009452,0.08736846127135862,0.07425486153211036,0.1496270384858998,0.06754592023077763,0.258539324170347,0.261856291253009,0.03941408952382364,-0.1201832826115634,0.2075143391598224,0.08736846127135862
0.2075143391598224,1.0,0.2927700218845599,0.09455143815519591,,0.11396057645963795,0.2595759602590059,0.09455143815519591,0.07578023787454002,0.19491172578304186,0.27108335359681474,0.03451926280835842,0.160689880160337,0.09759000729485331,0.06279858256227593,0.18043874177926347,0.07733088933397006,-0.025776963111323353,-0.013507348307885131,0.09759000729485331,0.07733088933397006,0.2781080084900791,0.16265001215808886,0.21862199778627,0.4897622991151437,0.01084333414387259,-0.03708228003700085,0.160689880160337,0.07733088933397006,0.03451926280835842,0.11396057645963795,-0.057532104680597364,-0.047619047619047616,-0.12888481555661677
0.19576281676647275,0.2927700218845599,1.0,0.06459092877513109,,0.0778498944161523,0.17732413898671462,0.06459092877513109,0.005751973085430508,0.13315005718713654,0.24444444444444444,-0.10218496498151326,0.3124282448813543,0.1259259259259259,-0.0551566271732306,0.05282705437953743,0.05282705437953743,-0.08804509063256238,0.06459092877513109,-0.1111111111111111,0.05282705437953743,0.14095582499825599,0.1111111111111111,0.14934725651144246,0.19369919939163724,0.007407407407407408,0.17732413898671462,0.04222003309207491,0.19369919939163724,0.14934725651144246,0.0778498944161523,-0.10218496498151326,0.03253000243161777,-0.08804509063256238
0.10931576985858078,0.09455143815519591,0.06459092877513109,1.0,,0.2909286827258562,0.2208895231770449,0.019157088122605363,0.1600212472701002,0.24628091326876134,0.058439411748928125,0.08159614856468639,0.10869167013473639,0.058439411748928125,0.05343926665833897,0.12429969560590187,0.12429969560590187,0.007311746800347169,0.1417624521072797,0.4521365014259176,0.12429969560590187,-0.027991996821034697,0.06459092877513109,0.18603921872748497,0.12429969560590187,0.1568636841681755,0.10869167013473639,0.2208895231770449,0.12429969560590187,0.18603921872748497,0.0323254091917618,-0.022846921598112187,0.20261022461827696,0.12429969560590187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03941408952382364,0.11396057645963795,0.0778498944161523,0.2909286827258562,,1.0,0.3648375881495581,0.2909286827258562,0.11418657683325527,0.43818716549893605,0.18164975363768868,0.1009684339407915,0.24651188388483655,-0.0259499648053841,-0.007156562669645132,0.14394032120171638,0.14394032120171638,0.14394032120171638,0.0323254091917618,0.0778498944161523,0.2673177393746161,0.16460094140183804,0.23354968324845687,0.3212631989025184,0.14394032120171638,0.18164975363768868,0.24651188388483655,0.24651188388483655,0.14394032120171638,0.3212631989025184,0.18181818181818182,0.1009684339407915,0.0,0.14394032120171638
0.3137892749961442,0.2595759602590059,0.17732413898671462,0.2208895231770449,,0.3648375881495581,1.0,0.10869167013473639,0.031327455727496435,0.35722711587601336,0.11540142378500474,0.1443615294091479,0.07593582887700535,0.20547082771476455,0.010091096706171148,0.19850203858142107,0.09144475934649735,-0.015612519888426376,-0.0035061829075721416,0.20547082771476455,0.19850203858142107,0.15912883267423733,0.17732413898671462,0.3355161062819506,0.19850203858142107,0.11540142378500474,0.07593582887700535,0.2812834224598931,-0.015612519888426376,0.1443615294091479,0.009860475355393462,-0.046793047463654834,-0.03708228003700085,-0.015612519888426376
0.10931576985858078,0.09455143815519591,0.06459092877513109,0.019157088122605363,,0.2909286827258562,0.10869167013473639,1.0,0.08359318887244041,0.24628091326876134,0.3537122290066702,0.18603921872748497,0.33308737621935347,0.25528795658742287,-0.10942326030040836,0.2412876444114566,0.12429969560590187,0.007311746800347169,-0.10344827586206896,0.058439411748928125,0.475263542022566,0.21630179361708632,0.06459092877513109,0.18603921872748497,0.12429969560590187,0.3537122290066702,0.2208895231770449,0.10869167013473639,0.007311746800347169,0.29048228889028355,0.2909286827258562,-0.022846921598112187,-0.013507348307885131,-0.10967620200520753
-0.007571530288548931,0.07578023787454002,0.005751973085430508,0.1600212472701002,,0.11418657683325527,0.031327455727496435,0.08359318887244041,1.0,0.23916204527105836,0.1322953809649017,0.052220674569020645,0.24114855455351905,0.07094100138697627,0.1993446783146623,-0.016712288723552023,0.1291404128638111,0.1291404128638111,0.23644930566776,0.07094100138697627,-0.016712288723552023,0.5039137358988678,0.18981511181920677,0.18243326570216303,0.2749931144511742,0.2550041401207525,0.031327455727496435,0.031327455727496435,0.34791946524485573,-0.14309821213069293,-0.1276202917548147,0.11732697013559183,0.008420026430504449,0.1291404128638111
0.23655353782670033,0.19491172578304186,0.13315005718713654,0.24628091326876134,,0.43818716549893605,0.35722711587601336,0.24628091326876134,0.23916204527105836,1.0,0.028243951524544113,0.31826467831497374,0.21004341148074604,0.028243951524544113,-0.032269565728574465,0.22700395324004544,0.07353649189466262,-0.07993096945072023,-0.07539211630676367,0.15735915849388862,0.07353649189466262,0.18137721426750475,0.3268228676411533,0.31826467831497374,0.22700395324004544,0.2864743654632331,0.21004341148074604,0.06285970708547875,0.07353649189466262,0.044243071873382,0.09894548898363073,0.044243071873382,0.05315774339537505,0.07353649189466262
