participant,centile_CT_bankssts,centile_CT_caudalanteriorcingulate,centile_CT_caudalmiddlefrontal,centile_CT_cuneus,centile_CT_entorhinal,centile_CT_fusiform,centile_CT_inferiorparietal,centile_CT_inferiortemporal,centile_CT_isthmuscingulate,centile_CT_lateraloccipital,centile_CT_lateralorbitofrontal,centile_CT_lingual,centile_CT_medialorbitofrontal,centile_CT_middletemporal,centile_CT_parahippocampal,centile_CT_paracentral,centile_CT_parsopercularis,centile_CT_parsorbitalis,centile_CT_parstriangularis,centile_CT_pericalcarine,centile_CT_postcentral,centile_CT_posteriorcingulate,centile_CT_precentral,centile_CT_precuneus,centile_CT_rostralanteriorcingulate,centile_CT_rostralmiddlefrontal,centile_CT_superiorfrontal,centile_CT_superiorparietal,centile_CT_superiortemporal,centile_CT_supramarginal,centile_CT_frontalpole,centile_CT_temporalpole,centile_CT_transversetemporal,centile_CT_insula
infant1,0.0743032358883545,0.225598672872905,0.0516434252114095,0.590639175328138,0.993893570033874,0.25954566488452,0.101624630779577,0.0939297178979716,0.364855132397315,0.221552637348503,0.61525043859934,0.479034337144595,0.326068935738952,0.272831299909696,0.502794477350461,0.342107601196232,0.147443089742733,0.282310333061308,0.301475408099525,0.505587104924408,0.202812813032843,0.223727940103443,0.129371529625724,0.268146046882711,0.103764132713292,0.0211253406504418,0.0884281039200934,0.0266895704261788,0.387031650150779,0.190942171504687,0.469553591680634,0.511996534015897,0.389687483040505,0.318516842784356
infant2,0.693964880756388,0.964364509322086,0.793161165806999,0.559044101503823,0.723134307370782,0.805280594931475,0.347835099734556,0.684398330477884,0.889361729983743,0.493176968278067,0.897073924281177,0.989377689071097,0.932801133406733,0.943183958025468,0.967994339794682,0.660270986692356,0.99935030193507,0.98626246776988,0.956917569155002,0.755562000808182,0.495591113436147,0.390235163890598,0.684942643846428,0.810535459444067,0.586419042688812,0.861206454552043,0.905860811420071,0.468670844264341,0.886753312795851,0.470982404696266,0.337194584399958,0.877757306939262,0.820789304417064,0.983848164456396
infant3,0.679689544786998,0.861061113743164,0.296741783140922,0.804007621142335,0.27143245143247,0.128218842865139,0.463977046421161,0.253446575416887,0.662283049831777,0.312846005749464,0.573828451150964,0.416736139002002,0.491262950464863,0.19240924074292,0.595881700473542,0.292218991972909,0.418867425720312,0.56563445436356,0.551996751807616,0.470096797655725,0.338883406207791,0.527938663684402,0.46608734518014,0.200198708498857,0.732760010278804,0.875457280999155,0.305055998945492,0.461933517996516,0.554618772851664,0.516746990114683,0.551553145438838,0.145479642553792,0.325655283290151,0.724916455945839
