centile_CT_bankssts,centile_CT_caudalanteriorcingulate,centile_CT_caudalmiddlefrontal,centile_CT_cuneus,centile_CT_entorhinal,centile_CT_fusiform,centile_CT_inferiorparietal,centile_CT_inferiortemporal,centile_CT_isthmuscingulate,centile_CT_lateraloccipital,centile_CT_lateralorbitofrontal,centile_CT_lingual,centile_CT_medialorbitofrontal,centile_CT_middletemporal,centile_CT_parahippocampal,centile_CT_paracentral,centile_CT_parsopercularis,centile_CT_parsorbitalis,centile_CT_parstriangularis,centile_CT_pericalcarine,centile_CT_postcentral,centile_CT_posteriorcingulate,centile_CT_precentral,centile_CT_precuneus,centile_CT_rostralanteriorcingulate,centile_CT_rostralmiddlefrontal,centile_CT_superiorfrontal,centile_CT_superiorparietal,centile_CT_superiortemporal,centile_CT_supramarginal,centile_CT_frontalpole,centile_CT_temporalpole,centile_CT_transversetemporal,centile_CT_insula
0.0879245158685404,0.279015900940783,0.107691501871063,0.0376190948312434,0.55835988521099,0.0709602037525816,0.0439519864450978,0.0404572850772903,0.0161734386534598,0.0074789208676649,0.519594156544773,0.210263078954855,0.251089778076196,0.0476685284869399,0.036601436155029,0.107268785048699,0.17728276343417,0.305016086403993,0.45322526984727,0.0540855650366072,0.126683850332633,0.0353340366552045,0.261488569315503,0.226619442091032,0.363425824101506,0.246582408283712,0.208077874052707,0.0271959076884284,0.0900826141705608,0.351144644955562,0.818610722932568,0.356955695362693,0.12787649471024,0.149541944393516
0.408031605673536,0.363532883984169,0.94837656435342,0.937402635410624,0.161742765194725,0.913505496684482,0.805325204643555,0.504363853861621,0.298424423287877,0.925404066095678,0.437913600922032,0.688133995980886,0.159237399136403,0.739455460857326,0.713030111231071,0.927661327492178,0.812503572714208,0.348544432415135,0.928003009707862,0.981091440235482,0.632341459393779,0.0401544800066529,0.930413637156032,0.840388815923285,0.810196056366228,0.951538916267349,0.984319826087061,0.832995347938538,0.640129439864758,0.958466535069215,0.701996398315814,0.871615365913358,0.718252304546771,0.240653209609077
0.974097303175615,0.68489271710327,0.56671849733283,0.829127292304807,0.993224981956957,0.744956951162603,0.640532567067837,0.2794164212592,0.649520574741992,0.624766396052654,0.744390694259662,0.910437270724115,0.547000590017236,0.771406010898658,0.801714771744737,0.451946862259758,0.831598355674663,0.707348039501688,0.532855659359734,0.81637009405495,0.638471191803644,0.0604779371616147,0.637144413246316,0.712794728642568,0.80941689230274,0.903297436990415,0.403424739384856,0.54361574301973,0.959668796034147,0.768920488475167,0.994764954066912,0.887210766706422,0.969038811546545,0.756775491364628
0.565885372688368,0.399814562044637,0.31325368110717,0.978914630132905,0.260562808090121,0.38198415406048,0.720723465177485,0.915484127178925,0.907762780116165,0.546799791950512,0.168723990988058,0.840157375508991,0.970382995534581,0.341547863703924,0.949094987474865,0.83246496739319,0.192403440544794,0.405426983631423,0.106404599717453,0.767384849967432,0.605317557022698,0.505317965320022,0.510851071170019,0.669518988619813,0.171572522181754,0.216015315193724,0.438131294407478,0.257451603424575,0.793912988880984,0.445456733822425,0.236073077364166,0.119612021248117,0.727160239575967,0.273932249113224
0.6978965539137,0.747763072089862,0.687858385172912,0.45449350236365,0.301711869245358,0.156378522206207,0.404174701348699,0.401470532332073,0.442086490652735,0.502248498096442,0.164873942939355,0.374713471882095,0.313883459171635,0.666846003193864,0.494338601691039,0.664824596119311,0.851612223862235,0.293991845178339,0.958259869614735,0.635868518898706,0.24344084484924,0.936311083836623,0.894070519462576,0.553305539327597,0.772984250640765,0.444279590737556,0.754989361127735,0.355197517125967,0.84501930466676,0.613217234814848,0.0768069976448329,0.15379929500164,0.559976512218366,0.267988848906465
0.295577073771684,0.0817698395066229,0.221875980408316,0.776255875644424,0.59617300459878,0.524487848122797,0.229057253590697,0.599799322631196,0.716756301909293,0.287657856105625,0.106192763083572,0.470765723992528,0.74136137654401,0.228178021489061,0.246442632701539,0.194885488400006,0.144955990609375,0.390877675892849,0.0223779089442036,0.647384560073146,0.420739997235438,0.461499914349894,0.203270593900214,0.278501394420267,0.872132587610364,0.265923625586827,0.118581520750946,0.326752471153206,0.306467190487328,0.264087435985968,0.382911986981881,0.230041121775657,0.433499614577212,0.253257784702676
0.808369027842679,0.422126567647547,0.535561881404534,0.949454856706537,0.911453770185452,0.514582161123769,0.860906652309175,0.580375453404054,0.346738309509938,0.971420025144099,0.682597619159867,0.942132110515716,0.400106149841156,0.395152800870242,0.987734718715694,0.441033041579313,0.943922040606948,0.916499935442901,0.630675812210885,0.969527586896103,0.621336028935541,0.478498900194935,0.294986465172855,0.620138700842963,0.756565704315924,0.874441998347486,0.666922213922917,0.813981552698765,0.724835233758723,0.416317046081861,0.134378957459801,0.296343341536349,0.353996737861747,0.249277674761043
0.803426237691576,0.513925381218854,0.0468860881287181,0.473976558415713,0.81179119647272,0.463044759276172,0.261118681185761,0.889215349807191,0.260040370646927,0.296029066198873,0.504342027994013,0.700228444929932,0.615249783673632,0.399290972544155,0.34649972839163,0.1201987916809,0.470141814581656,0.202844794184062,0.0209698495708416,0.371482795038359,0.383492453981491,0.512158401974042,0.0892933041757088,0.271879306613608,0.369595173096891,0.164121361628604,0.0183880958692278,0.23075188896108,0.642924559080987,0.325319995261962,0.388797273869674,0.346096767492459,0.454764840159743,0.912277144591204
0.62603274181276,0.912292480236043,0.669117065314447,0.927731704547249,0.903138948653841,0.839264801057955,0.755861616945715,0.832555704749346,0.827565626190822,0.847688783012846,0.687030513449817,0.92299718377603,0.582548984197207,0.689097781397625,0.821446504003114,0.611950813452729,0.792289424182276,0.446373454147251,0.279249846650593,0.987602508004069,0.613567772485844,0.954686548657157,0.523373137169198,0.922245349411064,0.975072014396266,0.715095814226927,0.794662964269656,0.773332305881552,0.786922193327719,0.731809703507889,0.575252124648647,0.81009751547068,0.651544720767846,0.856841552474184
0.068021088573821,0.377350224431721,0.430517046279245,0.27514472232447,0.214108793783894,0.0079526586609197,0.263675246926712,0.148828855014594,0.480388281526068,0.21759600907865,0.53787553315988,0.0221611818856461,0.0225016240946768,0.140109955875671,0.188712250768522,0.532166756129071,0.104392410204931,0.325715967050731,0.184301347744439,0.238312970972562,0.0827492152626796,0.731438864780948,0.208779194252277,0.377637392506197,0.16311662802546,0.173264091454245,0.466946901944125,0.19178009908553,0.218462934548326,0.005861003684526,0.251191368046778,0.0041216403378886,0.235867281868753,0.234362885314809
