participant,Spearman_r,p,pspin,p_fdr
BEST-MUC-016,0.19451286894306238,0.11195226804061596,0.08149999999999999,0.6215574984818196
BEST-MUC-017,-0.07339099609512482,0.551990293202755,0.273,0.8532763012517818
BEST-MUC-018,0.07132902221940332,0.5632464254568411,0.2975,0.8532763012517818
BEST-MUC-019,-0.022758082035741103,0.8538468019023568,0.4595,0.964950846938444
BEST-MUC-020,0.01351738429639656,0.9128808022910425,0.4635,0.9676593382430556
BEST-MUC-021,-0.10088398110474496,0.41302693945048763,0.20900000000000002,0.8129437818850042
BEST-MUC-022,0.12578040641901206,0.3067581571936239,0.163,0.7732489825865195
BEST-MUC-024,0.00015273880560900068,0.9990136834523804,0.495,0.9990136834523804
BEST-MUC-025,-0.08270806323727387,0.5025176288076846,0.2745,0.8514323510714913
BEST-MUC-026,0.06331023492493078,0.6080174166366433,0.299,0.8631296194212489
BEST-MUC-028,0.14869122726036219,0.2262223248742464,0.1175,0.7522535749028451
BEST-MUC-029,0.10676442512069148,0.3861831413299738,0.23049999999999998,0.8129437818850042
BEST-MUC-030,-0.1307444176013046,0.2879056368311263,0.1665,0.7522535749028451
BEST-MUC-031,-0.08690838039152139,0.48098880617243556,0.28200000000000003,0.8381502736924444
BEST-MUC-032,-0.060484567021164275,0.6241548251100696,0.3145,0.8798849270648897
BEST-MUC-033,0.2953204806450028,0.01448821686476118,0.0155,0.3799597100183355
BEST-MUC-034,0.2033717196683844,0.09623495963115727,0.0655,0.6104905251601539
BEST-MUC-035,0.18122459285507933,0.13914382852003365,0.076,0.6215574984818196
BEST-MUC-037,0.18282835031397385,0.13562064189015,0.0555,0.6215574984818196
BEST-MUC-038,-0.23430132780420704,0.05446246620053328,0.036000000000000004,0.4422352255483302
BEST-MUC-039,0.021459802188064595,0.8621003115658594,0.4425,0.964950846938444
BEST-MUC-040,-0.18855605552431134,0.1235859965195105,0.099,0.6215574984818196
BEST-MUC-041,-0.031540563358258646,0.7984669737996175,0.421,0.954464765046521
BEST-MUC-042,0.2614888352026092,0.031244565778214897,0.026,0.40591143027942067
BEST-MUC-043,-0.18870879432992033,0.12327660846565833,0.07100000000000001,0.6215574984818196
BEST-MUC-044,-0.1330354996854396,0.27946770776649915,0.191,0.7522535749028451
BEST-MUC-046,0.07507112295682385,0.5428991831851304,0.2845,0.8532763012517818
BEST-MUC-047,-0.14968402949682066,0.22310255982176003,0.1755,0.7522535749028451
BEST-MUC-048,-0.2825667903766513,0.019558960568603168,0.015,0.40591143027942067
BEST-MUC-049,0.14120702578552113,0.2507205739875962,0.1355,0.7522535749028451
BEST-MUC-050,-0.25094985761558813,0.039000937611311175,0.026000000000000002,0.40591143027942067
BEST-MUC-051,-0.09958570125706845,0.4190957101506103,0.2545,0.8129437818850042
BEST-MUC-052,-0.114019518387119,0.354538823479976,0.209,0.8129437818850042
BEST-MUC-053,-0.05216030211547374,0.6727052015047397,0.352,0.893074209485164
BEST-MUC-055,0.29646602168707037,0.014094001579947574,0.013000000000000001,0.3799597100183355
BEST-MUC-056,-0.07743857444376334,0.530213982703506,0.325,0.8532763012517818
BEST-MUC-057,-0.012524582059938056,0.919257153090778,0.4595,0.9676593382430556
BEST-MUC-058,0.04291960437612919,0.7281987163907182,0.35150000000000003,0.9124959223908382
BEST-MUC-059,-0.13861046609016814,0.2596276466813264,0.147,0.7522535749028451
BEST-MUC-061,-0.12096913404232855,0.3257760351892932,0.22999999999999998,0.7967775318485123
BEST-MUC-063,0.07652214161010934,0.5351068820577596,0.26549999999999996,0.8532763012517818
BEST-MUC-064,0.01771770145064408,0.8859692411308016,0.4235,0.9649549276470487
BEST-MUC-065,-0.08645016397469438,0.4833132971522982,0.247,0.8381502736924444
BEST-MUC-066,-0.13631938400603313,0.2676625710675786,0.1765,0.7522535749028451
BEST-MUC-067,-0.13616664520042412,0.26820410540264633,0.154,0.7522535749028451
BEST-MUC-069,0.18664682045419884,0.12750348299780973,0.0905,0.6215574984818196
BEST-MUC-070,0.004811272376683522,0.9689386907844624,0.46699999999999997,0.9781929613418731
BEST-MUC-071,-0.14655288398183616,0.233044791196925,0.1435,0.7522535749028451
BEST-MUC-072,-0.3775703274654498,0.001502623240920312,0.0035,0.19085428643233068
BEST-MUC-073,-0.1349447347555521,0.2725628492418717,0.157,0.7522535749028451
BEST-MUC-074,-0.05246577972669174,0.6708981865182811,0.33499999999999996,0.893074209485164
BEST-MUC-075,0.02451457830024461,0.8427052807624258,0.435,0.964950846938444
BEST-MUC-077,0.08568646994664939,0.4872006517029972,0.2515,0.8381502736924444
BEST-MUC-079,-0.009622544753367044,0.9379233605605639,0.486,0.9676593382430556
BEST-MUC-080,-0.07362010430353834,0.55074630757433,0.29700000000000004,0.8532763012517818
BEST-MUC-081,-0.08576283934945389,0.48681117534501506,0.2975,0.8381502736924444
BEST-MUC-082,0.029249481274123634,0.8128303580560973,0.4005,0.954464765046521
BEST-MUC-083,0.10050213409072246,0.41480657027774714,0.2295,0.8129437818850042
BEST-MUC-084,0.007560570877645534,0.9512070716013775,0.482,0.9684733491698219
BEST-MUC-085,0.09844016021500095,0.42449281221581503,0.268,0.8129437818850042
BEST-MUC-086,0.112492130331029,0.3610641485753202,0.177,0.8129437818850042
BEST-MUC-088,0.20024057415339988,0.10158010110440034,0.054,0.6215574984818196
BEST-MUC-089,-0.06521946999504329,0.5972177964276779,0.309,0.8631296194212489
BEST-MUC-090,0.34404415963427404,0.004069575884715325,0.003,0.20653097614930274
BEST-MUC-091,0.01725948503381708,0.8888993668472813,0.4515,0.9649549276470487
BEST-MUC-092,-0.04727266033598572,0.7018626657508319,0.354,0.893074209485164
BEST-MUC-093,0.048876417794880216,0.6922455064715128,0.3725,0.893074209485164
BEST-MUC-094,-0.17236574212975728,0.15985570480880132,0.106,0.6582145124578778
BEST-MUC-095,-0.13059167879569558,0.28847407182165447,0.1645,0.7522535749028451
BEST-MUC-096,-0.0667468580511333,0.588639993680308,0.3325,0.8631296194212489
BEST-MUC-097,-0.17144930929610327,0.16212180109799945,0.1295,0.6582145124578778
BEST-MUC-098,0.13043893999008657,0.289043245529172,0.1945,0.7522535749028451
BEST-MUC-099,0.1338755631162891,0.27641538736382076,0.1335,0.7522535749028451
BEST-MUC-100,-0.034595339470438656,0.7794197651852128,0.391,0.9417988829321322
BEST-MUC-101,0.013059167879569561,0.9158230771567991,0.4425,0.9676593382430556
BEST-MUC-102,-0.06369208193895329,0.6058506951670237,0.302,0.8631296194212489
BEST-MUC-103,-0.049563742420120724,0.6881385556481807,0.3335,0.893074209485164
BEST-MUC-104,-0.009775283558976043,0.9369400085200441,0.4545,0.9676593382430556
BEST-MUC-105,0.04689081332196321,0.704159426814011,0.39149999999999996,0.893074209485164
BEST-MUC-106,-0.20451726071045193,0.09433530570903226,0.0865,0.6104905251601539
BEST-MUC-107,0.11905989897221606,0.3335259895299544,0.17,0.8060211413640564
BEST-MUC-108,-0.009775283558976043,0.9369400085200441,0.4675,0.9676593382430556
BEST-MUC-109,-0.2686675590662322,0.026738236750192424,0.017,0.40591143027942067
BEST-MUC-110,-0.02734024620401112,0.8248472374263965,0.4435,0.95682279541462
BEST-MUC-111,-0.15671001455483471,0.20188226644593596,0.0975,0.7522535749028451
BEST-MUC-112,0.27347883144291574,0.024035624758634005,0.028,0.40591143027942067
BEST-MUC-113,0.23895986137528158,0.04970277113247193,0.037,0.4204026058288251
BEST-MUC-114,0.1533497608314367,0.2118444009942472,0.1135,0.7522535749028451
BEST-MUC-115,-0.14059607056308512,0.25279736080806786,0.1255,0.7522535749028451
BEST-MUC-116,-0.24629132404451362,0.042906395162043,0.024,0.40591143027942067
BEST-MUC-117,-0.1318135892405676,0.2839472701218235,0.14150000000000001,0.7522535749028451
BEST-MUC-118,-0.3696279095737817,0.0019210158014790948,0.003,0.19085428643233068
BEST-MUC-119,-0.02084884696562859,0.8659894681924147,0.433,0.964950846938444
BEST-MUC-120,0.24988068597632512,0.039870135941248545,0.0525,0.40591143027942067
BEST-MUC-122,0.058422593145442764,0.6360435616393812,0.326,0.8904609862951337
BEST-MUC-123,-0.011073563406652548,0.9285854574442932,0.4395,0.9676593382430556
BEST-MUC-125,-0.0908032199345509,0.461472972070858,0.231,0.8364197618784301
BEST-MUC-126,-0.12532219000218506,0.3085377713768871,0.2505,0.7732489825865195
BEST-MUC-127,-0.3089906037470084,0.01035230688563225,0.01,0.3799597100183355
BEST-MUC-128,-0.014815664144073065,0.90455082024057,0.47850000000000004,0.9676593382430556
BEST-MUC-129,-0.047959984961226214,0.6977352057850004,0.34750000000000003,0.893074209485164
BEST-MUC-130,-0.16251408916797674,0.18546934000059842,0.126,0.7382407062768916
BEST-MUC-131,-0.1725948503381708,0.15929285512161537,0.08349999999999999,0.6582145124578778
BEST-MUC-132,-0.02863852605168763,0.8166712181530149,0.399,0.954464765046521
BEST-MUC-133,-0.08255532443166487,0.5033097641801919,0.2995,0.8514323510714913
BEST-MUC-134,0.06903794013526832,0.5758786393640489,0.313,0.8595835572860436
BEST-MUC-135,0.24621495464170914,0.04297301498373757,0.024,0.40591143027942067
BEST-MUC-136,0.007102354460818532,0.9541609351426816,0.4815,0.9684733491698219
BEST-MUC-137,-0.024667317105853608,0.8417378722977276,0.4235,0.964950846938444
BEST-MUC-138,0.1804608988270343,0.14084554152790002,0.0785,0.6215574984818196
BEST-MUC-139,-0.028409417843274127,0.8181126557541608,0.44,0.954464765046521
BEST-MUC-140,-0.07453653713719234,0.5457838872516543,0.292,0.8532763012517818
BEST-MUC-141,0.07400195131756084,0.5486759983427181,0.3025,0.8532763012517818
BEST-MUC-142,-0.01947419771514759,0.8747515344437184,0.465,0.9649549276470487
BEST-MUC-144,0.04650896630794071,0.7064588271118746,0.35750000000000004,0.893074209485164
BEST-MUC-145,-0.05399316778278174,0.6618911553173195,0.352,0.893074209485164
BEST-MUC-146,-0.0644557759669983,0.6015274182563277,0.332,0.8631296194212489
BEST-MUC-147,0.07904233190265786,0.5217051813731934,0.292,0.8532763012517818
BEST-MUC-148,-0.09614907813086593,0.43540525977444744,0.27849999999999997,0.8156764567843172
BEST-MUC-149,0.07155813042781682,0.56199042158201,0.27849999999999997,0.8532763012517818
BEST-MUC-150,0.1389923131041906,0.25830452935852677,0.201,0.7522535749028451
BEST-MUC-151,-0.1357084287835971,0.269833118572964,0.1515,0.7522535749028451
BEST-MUC-152,0.09851652961780545,0.42413177527176404,0.2535,0.8129437818850042
BEST-MUC-154,0.046203488696722715,0.7083002351089233,0.3515,0.893074209485164
