participant,Spearman_r,p,pspin,p_fdr
BEST-MUC-017,-0.46906087202524116,5.467269004055487e-05,0.0005,0.005549278039116319
BEST-MUC-018,0.10355691020290246,0.40069381427920336,0.222,0.7621841588609907
BEST-MUC-019,0.031998779775085646,0.7956021129408606,0.451,0.9559630851566728
BEST-MUC-020,-0.2575939956595797,0.0339450728098062,0.032,0.21016576952992969
BEST-MUC-021,-0.45500890190921306,9.685886599871035e-05,0.001,0.006554116599246067
BEST-MUC-022,-0.0650667311894343,0.598078622642704,0.3055,0.8842206916094567
BEST-MUC-024,-0.20932853308713545,0.0866755545272521,0.08549999999999999,0.33651083514894004
BEST-MUC-025,-0.0656013170090658,0.5950681434910774,0.34199999999999997,0.8842206916094567
BEST-MUC-026,0.19611662640195687,0.10896910851461858,0.089,0.37492761065199276
BEST-MUC-028,0.20948127189274443,0.08644067594659179,0.0485,0.33651083514894004
BEST-MUC-029,0.0645321453698028,0.6010958396162809,0.329,0.8842206916094567
BEST-MUC-030,0.1752677794363283,0.1528341487177554,0.11699999999999999,0.4700807907530962
BEST-MUC-031,0.2785192120280127,0.021456186488813683,0.043,0.1557505639061252
BEST-MUC-032,-0.0449815782518507,0.7156824478299075,0.3675,0.9253728465571415
BEST-MUC-033,-0.08125704458398837,0.5100688428117366,0.304,0.846172783780927
BEST-MUC-034,0.32541002534997593,0.006773603697076293,0.017,0.1057724269620375
BEST-MUC-035,0.1551826264987447,0.20636833015454686,0.135,0.5372913470070249
BEST-MUC-037,-0.02642381337035712,0.8306297985839873,0.39449999999999996,0.9559630851566728
BEST-MUC-038,0.05238941032388724,0.6713497664577022,0.3775,0.9037577128511511
BEST-MUC-039,-0.005193119390706024,0.9664748733594208,0.4835,0.9944480259157866
BEST-MUC-040,0.17015102944842678,0.1653725280361624,0.173,0.4778013350785877
BEST-MUC-041,0.16175039513993172,0.18757205216141917,0.197,0.521604473818741
BEST-MUC-042,-0.27836647322240377,0.021530742439591903,0.036500000000000005,0.1557505639061252
BEST-MUC-043,0.008324264905690538,0.9462854405475962,0.487,0.9944480259157866
BEST-MUC-044,0.12455849597414007,0.31151858857429393,0.20600000000000002,0.6496334793358003
BEST-MUC-046,0.014815664144073065,0.90455082024057,0.483,0.9840722733376732
BEST-MUC-047,0.04941100361451172,0.6890504402234476,0.376,0.914230322649411
BEST-MUC-048,-0.24514578300244608,0.04391469564356601,0.0275,0.22928902357269035
BEST-MUC-049,0.026805660384379617,0.8282192903079045,0.41200000000000003,0.9559630851566728
BEST-MUC-050,-0.05330584315754125,0.665938500868533,0.332,0.9037577128511511
BEST-MUC-051,-0.111728436302984,0.3643542291433475,0.2375,0.7111914280394186
BEST-MUC-052,0.002902037306571013,0.9812616642675289,0.4755,0.9959805892315419
BEST-MUC-053,-0.020314261145997093,0.8693950863176683,0.4375,0.9750674172513075
BEST-MUC-055,-0.12112187284793755,0.325161021630225,0.22499999999999998,0.6667443170801582
BEST-MUC-056,0.0692670483436818,0.5746095569833605,0.3375,0.8749796254425677
BEST-MUC-057,0.05926265657629226,0.6311887120516287,0.3735,0.8991530827913965
BEST-MUC-058,0.3123508574704064,0.00950902894067211,0.0045000000000000005,0.1072407152753577
BEST-MUC-059,-0.30776869330213635,0.010674685612447206,0.010499999999999999,0.11405058838562014
BEST-MUC-061,0.4136930549919784,0.0004537861127751282,0.0025,0.02190853937471229
BEST-MUC-063,0.035511772304092665,0.7737301906057379,0.41600000000000004,0.9559630851566728
BEST-MUC-064,0.38719287221881676,0.0011066141036928832,0.0055,0.03209180900709361
BEST-MUC-065,0.11653970867966752,0.3439323089140499,0.1735,0.6912698882133874
BEST-MUC-066,-0.2497279471707161,0.03999560802678547,0.0345,0.21943536295776894
BEST-MUC-067,0.07720946623534986,0.5314351228114377,0.296,0.8562010311962052
BEST-MUC-069,0.05353495136595474,0.6645883219510167,0.3725,0.9037577128511511
BEST-MUC-070,0.07575844758206435,0.5392012173051677,0.29200000000000004,0.8575710274183771
BEST-MUC-071,0.10332780199448896,0.40174238915333005,0.2435,0.7621841588609907
BEST-MUC-072,-0.2499570553791296,0.03980752236412201,0.0655,0.21943536295776894
BEST-MUC-073,-0.025965596953530116,0.8335244634124684,0.432,0.9559630851566728
BEST-MUC-074,-0.030165914107777633,0.8070773337528003,0.39549999999999996,0.9559630851566728
BEST-MUC-075,0.07163449983062133,0.5615720476919855,0.3405,0.8702223334463592
BEST-MUC-077,0.40338318561337083,0.000647543035705782,0.0005,0.02190853937471229
BEST-MUC-079,-0.03398438424800265,0.7832192602764317,0.403,0.9559630851566728
BEST-MUC-080,0.1308207870041091,0.2876216963340438,0.179,0.6146021511137988
BEST-MUC-081,0.052618518532300734,0.669995375094847,0.3845,0.9037577128511511
BEST-MUC-082,0.1929091114841679,0.11499797384904717,0.0535,0.38514238911800736
BEST-MUC-083,0.0016037574588945074,0.9896439577926441,0.497,0.9965479017474723
BEST-MUC-084,0.2422437456958751,0.046556796927200765,0.028999999999999998,0.23627574440554386
BEST-MUC-085,0.015197511158095568,0.9021027366110026,0.453,0.9840722733376732
BEST-MUC-086,0.2026080256403394,0.0975179209434077,0.0445,0.34730066581599583
BEST-MUC-088,-0.20535732414130145,0.09296098807978331,0.053,0.3431105560035639
BEST-MUC-089,-0.11684518629088553,0.3426602619875483,0.251,0.6912698882133874
BEST-MUC-090,-0.02504916411987611,0.8393203752361176,0.4445,0.9572024504097295
BEST-MUC-091,-0.07476564534560584,0.5445466765037814,0.28600000000000003,0.8575710274183771
BEST-MUC-092,-0.009317067142149043,0.9398903407115741,0.5055000000000001,0.9944480259157866
BEST-MUC-093,0.16755446975307375,0.17201731015787244,0.14700000000000002,0.48499324947289035
BEST-MUC-094,-0.0064150298355780296,0.9585928718338211,0.497,0.9944480259157866
BEST-MUC-095,0.17343491376902032,0.1572416041107829,0.14,0.47529381141847044
BEST-MUC-096,0.18435573837006383,0.13232821474655587,0.132,0.4263909141833467
BEST-MUC-097,0.17167841750451676,0.1615530689057855,0.161,0.47529381141847044
BEST-MUC-098,-0.00908795893373554,0.9413658116356198,0.472,0.9944480259157866
BEST-MUC-099,0.031540563358258646,0.7984669737996175,0.40700000000000003,0.9559630851566728
BEST-MUC-100,-0.21093229054602994,0.08423429632181977,0.0445,0.33651083514894004
BEST-MUC-101,0.2750062194990057,0.02322760157370354,0.0245,0.15632402723814878
BEST-MUC-102,0.27691545456911826,0.022250080558017887,0.028499999999999998,0.1557505639061252
BEST-MUC-103,0.032762473803130646,0.790833340078866,0.3945,0.9559630851566728
BEST-MUC-104,0.0038948395430295174,0.9748529909223721,0.489,0.9944480259157866
BEST-MUC-105,-0.0005345858196315024,0.9965479017474723,0.5025,0.9965479017474723
BEST-MUC-106,0.07881322369424436,0.5229165088049827,0.3185,0.849216410299292
BEST-MUC-107,-0.09989117886828644,0.4176631727322965,0.2155,0.780719024453735
BEST-MUC-108,0.2779082568055768,0.021755733770865544,0.023,0.1557505639061252
BEST-MUC-109,-0.34679345813523604,0.0037650424243057343,0.005,0.0764303612134064
BEST-MUC-110,0.12784238029473358,0.29883227630830705,0.14400000000000002,0.6319057509436077
BEST-MUC-111,-0.2931057679636723,0.01527735828526394,0.009,0.13483929269167738
BEST-MUC-112,0.007407832072036533,0.952191621968859,0.4795,0.9944480259157866
BEST-MUC-113,0.15128778695571518,0.21812670653516747,0.1535,0.5399966027638902
BEST-MUC-114,0.09187239157381391,0.4561923276133528,0.2345,0.7915131838077831
BEST-MUC-115,-0.050021958836947725,0.6854055632705748,0.3545,0.914230322649411
BEST-MUC-116,-0.09874563782621894,0.4230497176842899,0.218,0.780719024453735
BEST-MUC-117,0.22819177557984702,0.06126104331214995,0.0345,0.29609504267539144
BEST-MUC-118,0.09553812290842993,0.43834172319469333,0.2985,0.7874634496329447
BEST-MUC-119,0.030013175302168633,0.8080354721474552,0.443,0.9559630851566728
BEST-MUC-120,0.10348054080009797,0.40104316060262135,0.27749999999999997,0.7621841588609907
BEST-MUC-122,0.2980697791459649,0.01355765571187163,0.015,0.13483929269167738
BEST-MUC-123,-0.21979114127135196,0.07171332810856743,0.0595,0.3235067912453153
BEST-MUC-125,-0.29585506646463433,0.014303083154971415,0.017,0.13483929269167738
BEST-MUC-126,-0.04566890287709121,0.711526706160831,0.42,0.9253728465571415
BEST-MUC-127,0.022834451438545605,0.8533617787419363,0.4505,0.9624024504700726
BEST-MUC-128,0.05888080956226977,0.6333935509318704,0.3205,0.8991530827913965
BEST-MUC-129,-0.23957081659771756,0.04910463791465691,0.0405,0.24312784138232568
BEST-MUC-130,-0.019015981298320585,0.8776756144696714,0.4275,0.9789458776777104
BEST-MUC-131,-0.05972087299311927,0.62854713362831,0.327,0.8991530827913965
BEST-MUC-132,0.017183115631012578,0.8893878664454058,0.46799999999999997,0.9812268309153118
BEST-MUC-133,0.15938294365299222,0.1941996186820653,0.1535,0.53273679178999
BEST-MUC-134,0.27378430905413376,0.02387214209055474,0.0225,0.15632402723814878
BEST-MUC-135,0.12402391015450856,0.3136161624379726,0.1635,0.6496334793358003
BEST-MUC-136,0.046356227502331704,0.7073793220548565,0.3965,0.9253728465571415
BEST-MUC-137,-0.061248261049209274,0.6197755297626693,0.3305,0.8991530827913965
BEST-MUC-138,0.21070318233761642,0.08457968070116473,0.07550000000000001,0.33651083514894004
BEST-MUC-139,0.0668995968567423,0.5877852799725587,0.3155,0.883854902477255
BEST-MUC-140,-0.052236671518278245,0.6722532740912504,0.33999999999999997,0.9037577128511511
BEST-MUC-141,0.31930047312561594,0.007952788939545737,0.013999999999999999,0.1072407152753577
BEST-MUC-142,-0.0006109552224360027,0.9960547485358195,0.504,0.9965479017474723
BEST-MUC-144,0.19252726447014534,0.11573244205023868,0.07200000000000001,0.38514238911800736
BEST-MUC-145,-0.04055215288918968,0.7426568929961389,0.401,0.9347199689220348
BEST-MUC-146,-0.1357847981864016,0.2695611568844131,0.1585,0.5947925526906073
BEST-MUC-147,-0.13807588027053663,0.26148770191911885,0.14,0.5833187196657267
BEST-MUC-148,0.05895717896507426,0.6329523277598642,0.376,0.8991530827913965
BEST-MUC-149,-0.14601829816220466,0.23477245337357,0.135,0.5541721864515664
BEST-MUC-150,-0.21505623829747297,0.07820602238932321,0.1395,0.33651083514894004
BEST-MUC-151,-0.14334536906404716,0.24354360874292943,0.118,0.567096509012545
BEST-MUC-152,-0.009928022364585044,0.9359567504493569,0.471,0.9944480259157866
BEST-MUC-154,-0.2033717196683844,0.09623495963115727,0.0545,0.34730066581599583
