centile_SA_bankssts,centile_SA_caudalanteriorcingulate,centile_SA_caudalmiddlefrontal,centile_SA_cuneus,centile_SA_entorhinal,centile_SA_fusiform,centile_SA_inferiorparietal,centile_SA_inferiortemporal,centile_SA_isthmuscingulate,centile_SA_lateraloccipital,centile_SA_lateralorbitofrontal,centile_SA_lingual,centile_SA_medialorbitofrontal,centile_SA_middletemporal,centile_SA_parahippocampal,centile_SA_paracentral,centile_SA_parsopercularis,centile_SA_parsorbitalis,centile_SA_parstriangularis,centile_SA_pericalcarine,centile_SA_postcentral,centile_SA_posteriorcingulate,centile_SA_precentral,centile_SA_precuneus,centile_SA_rostralanteriorcingulate,centile_SA_rostralmiddlefrontal,centile_SA_superiorfrontal,centile_SA_superiorparietal,centile_SA_superiortemporal,centile_SA_supramarginal,centile_SA_frontalpole,centile_SA_temporalpole,centile_SA_transversetemporal,centile_SA_insula
0.632109178774495,0.484437751334161,0.166353115736476,0.441822122029924,,0.229007900030702,0.720970433877359,0.325754559787992,0.296697683084861,0.432454722589697,0.319948256097668,0.464417103536869,0.0679137042660024,0.321645302643339,0.226271968912417,0.688254950110869,0.554185921021141,0.505751227380779,0.490075008383631,0.336042605455367,0.678198820763717,0.769440376976309,0.309634912388749,0.44066557233842,0.13538191386718,0.151815093229586,0.169742029349275,0.626766137435586,0.278178064512555,0.572266471419196,0.209221584922167,0.187090422418987,0.539898339525182,0.386406401014519
0.625558958039162,0.575520882217848,0.560644552308615,0.481145147347588,,0.339755637712317,0.686091216532485,0.239577525840865,0.230611955261412,0.325071790508525,0.201005930135559,0.452003679968156,0.26565342557217,0.402341525879393,0.352710789627471,0.417406019857938,0.526162332817599,0.59913998568058,0.521102570465577,0.496705944914165,0.599055007760027,0.489933871597134,0.628648357416974,0.170903797785508,0.605916130763588,0.460463785982058,0.508808681632711,0.499249624893939,0.219678938237563,0.172352038117576,0.360043618262822,0.378536569999883,0.413821461909985,0.242904757306757
0.63538781834681,0.526079186623351,0.553546298112586,0.475450295813047,,0.270070797004373,0.652731763003389,0.235749956977605,0.122720351111597,0.278092485623331,0.193535807886228,0.428699135815322,0.215379683958288,0.25108998239288,0.525845518132081,0.34257615902136,0.530101722940793,0.408679539268711,0.525086735619399,0.494782021737629,0.520437068784862,0.313857926743584,0.485175327323013,0.192997337503443,0.407635664662712,0.483319450229625,0.483998283315259,0.503181942626017,0.247216074882002,0.245239711729875,0.807003631365561,0.346981520902073,0.356328384438389,0.206579509840048
0.340477400554886,0.525355445627322,0.0860980863129739,0.338343137744839,,0.120571625352811,0.498841344982853,0.153582518122743,0.133496768172676,0.0688627335832539,0.0951481418617777,0.362651781683071,0.0612958013672038,0.080444006480485,0.0194575205308468,0.309007680626425,0.403064994271617,0.16422993238848,0.403321241391659,0.494660126296478,0.02876910505251,0.312925771615591,0.0471911775585843,0.076754242108483,0.0944709077810228,0.165430254064635,0.216616677162509,0.282514600581761,0.0639934178568651,0.0224560820729338,0.236472675989637,0.206066155763628,0.282406382126256,0.0448096459354481
0.477790147754093,0.384216339735826,0.358508918721767,0.221690136983753,,0.634457944533701,0.636742917309718,0.312375208506916,0.0251212989779522,0.301816899369785,0.0926454035438574,0.279794077267935,0.0454269716494841,0.267085808141808,0.201489275181438,0.304010631926584,0.442373864678216,0.210269157200406,0.498302310889625,0.292210595509367,0.380722893091931,0.0317711724032835,0.16230429490783,0.24161615488297,0.0141831967975445,0.419741290338474,0.31001879796781,0.4449293958902,0.182806351775079,0.335769266593161,0.184867208727925,0.234670083126875,0.44048414116989,0.0677213329568918
0.336417915579596,0.370711496195121,0.456735917562931,0.486610924378546,,0.311440634962114,0.588026928683228,0.200213025101872,0.255908966485997,0.236089993650416,0.204601334953776,0.435764936420865,0.0201399630568969,0.152927619633896,0.387730004570611,0.314730985556007,0.48518609322188,0.386716116028435,0.528503522001807,0.509265800439055,0.115265113069305,0.0589865732622835,0.133849516855271,0.189146659287398,0.0256724237896954,0.546877646070788,0.485430760961712,0.336338828836875,0.158044003543449,0.135430445876198,0.168118757773447,0.262586381338179,0.441520799660128,0.185482657002858
0.525583158053672,0.294057270081071,0.162659912771789,0.209390666086202,,0.400997567326658,0.594010587321015,0.26967354763388,0.0099538534811136,0.0869005340777783,0.0506575476674734,0.248487691691421,0.0431029688111683,0.224365229133774,0.122542838161265,0.218202653591018,0.459928908009177,0.221073811020413,0.408337685066984,0.289730797933853,0.0912715243756345,0.0550860135546476,0.124195842660868,0.255032639493153,0.0284198804143284,0.307869888250615,0.391122163173165,0.4535334304235,0.19630617680441,0.301643092119702,0.062026524175887,0.198420631901281,0.404574580022314,0.16940659754395
0.439554590463343,0.545597207524478,0.205260329542793,0.215483961543169,,0.187972866486495,0.546409557179286,0.218606214424782,0.191180065478561,0.0773721890109402,0.144590707732739,0.298078098528648,0.113497829529766,0.144056549117656,0.199779798701466,0.181018032199189,0.482665135689155,0.13269227173641,0.426541125401995,0.15829728768692,0.151783084788315,0.362138134681669,0.155445037999879,0.28703746052149,0.237756509380802,0.0554883220334425,0.09717723439064,0.384092117278493,0.238166535214078,0.300038232254629,0.171540185221606,0.664254773763393,0.455853762583905,0.325378196500433
0.686549133276799,0.58493444324413,0.665331163189251,0.658381973114263,,0.964670216959371,0.736560024626914,0.942061898136627,0.545507895604636,0.752761777242198,0.716394751470422,0.79462736688734,0.75139620204953,0.810057550370616,0.786460674965371,0.426727101423902,0.601386990653038,0.279065326907438,0.553436766616782,0.653615726357294,0.899888249194192,0.485190780195292,0.809920616731708,0.824829884067954,0.888597585662188,0.662733228328328,0.808206853144042,0.790614439680497,0.827234025263732,0.967219372859326,0.961828792945964,0.856932632905105,0.557094645083742,0.807033456508369
0.529904399672637,0.617143685203213,0.114856805581387,0.698294238843518,,0.737456781777172,0.587086453011274,0.460152153823213,0.373148566082723,0.687126934220905,0.474209486883019,0.648564909071734,0.236745791151298,0.371661085854426,0.532924048341105,0.843729213356988,0.466624666870872,0.415437977170206,0.458981647803837,0.83979711635061,0.535848321614476,0.662753430617415,0.276744051046671,0.203180799068529,0.495808297533833,0.192429563975942,0.513671207330201,0.457011179838791,0.594174269044502,0.535703621726039,0.660673841463679,0.777862517176981,0.493159702005751,0.330325660783875
