centile_SA_bankssts,centile_SA_caudalanteriorcingulate,centile_SA_caudalmiddlefrontal,centile_SA_cuneus,centile_SA_entorhinal,centile_SA_fusiform,centile_SA_inferiorparietal,centile_SA_inferiortemporal,centile_SA_isthmuscingulate,centile_SA_lateraloccipital,centile_SA_lateralorbitofrontal,centile_SA_lingual,centile_SA_medialorbitofrontal,centile_SA_middletemporal,centile_SA_parahippocampal,centile_SA_paracentral,centile_SA_parsopercularis,centile_SA_parsorbitalis,centile_SA_parstriangularis,centile_SA_pericalcarine,centile_SA_postcentral,centile_SA_posteriorcingulate,centile_SA_precentral,centile_SA_precuneus,centile_SA_rostralanteriorcingulate,centile_SA_rostralmiddlefrontal,centile_SA_superiorfrontal,centile_SA_superiorparietal,centile_SA_superiortemporal,centile_SA_supramarginal,centile_SA_frontalpole,centile_SA_temporalpole,centile_SA_transversetemporal,centile_SA_insula
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.0,0.43312457702698676,,0.6385484925284006,,0.6038309707309882,0.5012395639784422,0.7059780321139191,0.6385484925284006,0.305085107923876,0.5973288891404817,0.7422038240292934,0.3658117029292805,0.6449650995335664,,0.6449650995335664,,0.43312457702698676,0.6829243332810917,0.5066609583921015,0.8661171583435545,0.6385484925284006,0.27993581439723286,0.6385484925284006,0.8311351579889177,,0.7834710743801653,0.5669421487603306,0.2891950511757292,0.262874689844094,,0.5346982846794047
,,0.43312457702698676,1.0,,0.41125806057633246,,0.45843609371876154,0.28497504958363895,0.3921055597997047,0.41125806057633246,0.7043818894277778,0.29333685692034506,0.41125806057633246,0.35995570048589637,0.35995570048589637,,0.35995570048589637,,1.0,0.33381747786347526,0.17628275167465715,0.37513662786336777,0.41125806057633246,0.09046536097697679,0.41125806057633246,0.45843609371876154,,0.43312457702698676,0.43312457702698676,0.37513662786336777,-0.033819056094007,,0.3023098888059222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6385484925284006,0.41125806057633246,,1.0,,0.8970891825734568,0.392853982552015,0.5717663434910317,0.603030303030303,0.28968272975116055,0.5602155434218646,0.8015151515151515,0.5188963593565017,0.42980668297943525,,0.6079860357335682,,0.41125806057633246,0.5595264325498864,0.380934774071095,0.6359880182469169,0.40454545454545454,0.3220372965584686,0.5037878787878788,0.6794619919861923,,0.7422038240292934,0.7422038240292934,0.35980758601372537,0.13539401551803099,,0.5005980844230703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6038309707309882,0.45843609371876154,,0.8970891825734568,,1.0,0.3748583343699853,0.5414575578087408,0.5706483966925601,0.32291408187551107,0.5559581074920471,0.7882755872798245,0.49213677250774557,0.3944550797827234,,0.5898184652327678,,0.45843609371876154,0.5438378275188053,0.33222174638412416,0.6164191710813538,0.3530212061052955,0.30924316380615846,0.5706483966925601,0.6420765027322405,,0.717483064359953,0.6038309707309882,0.3136032532876388,0.16484517304189436,,0.4880359850155141
,,0.5012395639784422,0.28497504958363895,,0.392853982552015,,0.3748583343699853,1.0,0.5825263486744373,0.46787420370990707,0.20073126386549825,0.5665577428538736,0.5428944248677992,0.38762199033809286,0.38762199033809286,,0.45496745550293394,,0.28497504958363895,0.47243716575665373,0.36614368796644686,0.5508839084523387,0.3178337613941229,0.44603998208493856,0.392853982552015,0.5393690271755734,,0.5795956294691056,0.3445274329971154,0.20292927003740924,0.2103476415643971,,0.4108909493549638
,,0.7059780321139191,0.3921055597997047,,0.5717663434910317,,0.5414575578087408,0.5825263486744373,1.0,0.7625979129109685,0.2761920550668525,0.6009567073343475,0.7625979129109685,0.48973457410647164,0.48973457410647164,,0.6610435973586687,,0.3921055597997047,0.6088974249976739,0.4495798319327731,0.7797026769651834,0.47635055878106336,0.2961365673061773,0.5717663434910317,0.7506933692333575,,0.8056365689748279,0.5066609583921015,0.33715046430296924,0.22760384067181585,,0.545545027195783
